player_id,first_name,second_name,web_name,player_position,team_id,team_name,form,points_per_game,starts,minutes,goals_scored,assists,yellow_cards,red_cards,penalties_missed,own_goals,goals_conceded,saves,clean_sheets,penalties_saved,goals_per_90,assists_per_90,goals_conceded_per_90,saves_per_90,clean_sheets_per_90,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,ict_index,influence,creativity,threat,form_rank,form_rank_type,ict_index_rank,ict_index_rank_type,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,points_per_game_rank,points_per_game_rank_type,total_points
1,Fábio,Ferreira Vieira,Fábio Vieira,Midfielder,1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,299,679,309,679,309,678,309,673,307,678,309,0
2,Gabriel,Fernando de Jesus,G.Jesus,Forward,1,Arsenal,0.8,0.7,2,227,0,0,4,0,0,0,2,0,1,0,0,0,0.79,0,0.4,0.87,0.12,0.99,2.44,0.34,0.05,0.39,0.97,16.9,24.4,63.6,82,264,31,278,31,361,35,212,28,150,31,455,48,8
3,Gabriel,dos Santos Magalhães,Gabriel,Defender,1,Arsenal,4.2,4.6,13,1088,3,1,1,0,0,0,13,0,4,0,0.248161765,0.082720588,1.08,0,0.33,1.76,0.5,2.26,12.5,0.15,0.04,0.19,1.03,59.7,313.4,68.2,215,29,4,64,10,29,8,203,54,52,1,28,2,60
4,Kai,Havertz,Havertz,Forward,1,Arsenal,1.8,4.3,12,1080,5,1,2,0,0,0,14,0,3,0,0.416666667,0.083333333,1.17,0,0.25,5.16,1.13,6.29,13.47,0.43,0.09,0.52,1.12,79.1,266.2,142.1,383,147,20,31,7,57,8,108,8,11,6,41,13,52
5,Karl,Hein,Hein,Goalkeeper,1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,49,504,57,502,57,482,36,443,27,507,57,0
6,Jurriën,Timber,J.Timber,Defender,1,Arsenal,2.2,2.8,10,860,0,1,3,0,0,0,9,0,3,0,0,0.104651163,0.94,0,0.31,0.51,0.37,0.88,9.67,0.05,0.04,0.09,1.01,37.8,132.4,151.7,96,102,29,145,38,199,78,98,20,131,19,142,37,31
7,Jorge Luiz,Frello Filho,Jorginho,Midfielder,1,Arsenal,0.5,1.2,4,289,0,0,3,0,0,0,3,0,1,0,0,0,0.93,0,0.31,0.04,0.25,0.29,2.76,0.01,0.08,0.09,0.86,5.8,16.6,38.6,3,277,141,365,183,387,183,268,162,369,201,346,168,6
8,Jakub,Kiwior,Kiwior,Defender,1,Arsenal,0.5,0.8,0,143,0,0,0,0,0,0,4,0,0,0,0,0,2.52,0,0,0,0,0,4.07,0,0,0,2.56,2.7,26.2,1,0,286,85,401,134,358,128,415,148,630,226,445,147,5
9,Gabriel,Martinelli Silva,Martinelli,Midfielder,1,Arsenal,2,4.3,8,678,3,2,0,0,0,0,9,0,3,0,0.398230088,0.265486726,1.19,0,0.4,2.01,1.85,3.86,8.52,0.27,0.25,0.52,1.13,64,205.4,169.8,265,125,58,51,33,109,38,84,63,35,20,40,19,47
12,Ethan,Nwaneri,Nwaneri,Midfielder,1,Arsenal,1.8,1.7,0,65,1,0,0,0,0,0,0,0,0,0,1.384615385,0,0,0,0,0.15,0.19,0.34,0.71,0.21,0.26,0.47,0.98,12.1,51.2,28.5,41,132,59,311,151,316,153,294,174,231,131,276,126,12
13,Martin,Ødegaard,Ødegaard,Midfielder,1,Arsenal,5.2,4.7,6,497,1,2,1,0,0,0,4,0,3,0,0.181086519,0.362173038,0.72,0,0.54,1.65,1.45,3.1,5.28,0.3,0.26,0.56,0.96,47.6,144.4,217,114,13,9,102,60,180,68,52,42,113,71,26,11,28
15,David,Raya Martin,Raya,Goalkeeper,1,Arsenal,2.5,3.8,13,1170,0,0,2,0,0,0,14,37,4,0,0,0,1.08,2.85,0.31,0,0.01,0.01,13.8,0,0,0,1.06,31.7,316,0,0,84,11,185,10,27,10,682,72,678,72,61,8,50
16,Declan,Rice,Rice,Midfielder,1,Arsenal,1,1.9,11,922,0,1,2,1,0,0,14,0,2,0,0,0.097613883,1.37,0,0.2,0.74,1.35,2.09,10.77,0.07,0.13,0.2,1.05,52.8,173,269.3,91,228,118,80,51,149,54,33,27,137,88,252,116,21
17,Bukayo,Saka,Saka,Midfielder,1,Arsenal,8.2,8.2,12,975,5,11,3,0,0,0,11,0,4,0,0.461538462,1.015384615,1.02,0,0.37,3.62,4.77,8.39,9.31,0.33,0.44,0.77,0.86,148.5,468.4,521.4,497,2,2,2,2,4,3,1,1,3,2,2,2,98
18,William,Saliba,Saliba,Defender,1,Arsenal,2.5,2.6,12,1019,0,0,2,1,0,0,12,0,4,0,0,0,1.06,0,0.35,0,0.6,0.6,11.16,0,0.05,0.05,0.99,24.8,197.4,38.5,10,86,21,234,72,119,45,269,78,330,110,169,47,31
20,Thomas,Partey,Thomas,Midfielder,1,Arsenal,2.5,3.2,11,1017,2,0,2,0,0,0,12,0,3,0,0.17699115,0,1.06,0,0.27,0.57,0.51,1.08,12.05,0.05,0.05,0.1,1.07,42.4,239.8,136.1,46,81,38,126,74,74,25,117,86,221,126,93,42,39
21,Kieran,Tierney,Tierney,Defender,1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,196,547,208,545,208,533,207,504,198,552,207,0
22,Tomiyasu,Takehiro,Tomiyasu,Defender,1,Arsenal,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0.18,0.04,2.7,0,2.7,0.6,1,0.4,0.3,9,620,226,438,149,455,156,424,152,336,112,407,137,1
23,Leandro,Trossard,Trossard,Midfielder,1,Arsenal,4,3.5,9,760,3,2,0,1,0,0,10,0,3,0,0.355263158,0.236842105,1.18,0,0.36,2.43,0.74,3.17,6.68,0.29,0.09,0.38,0.79,61.7,199.8,178.2,241,31,17,58,37,117,42,74,58,38,23,74,33,46
24,Benjamin,White,White,Defender,1,Arsenal,0.2,3,7,694,0,1,2,0,0,0,7,0,3,0,0,0.129682997,0.91,0,0.39,0.13,0.32,0.45,9.87,0.02,0.04,0.06,1.28,21.3,128.4,55.3,29,373,122,249,81,204,79,229,60,258,78,122,29,27
25,Oleksandr,Zinchenko,Zinchenko,Defender,1,Arsenal,0.5,2,1,164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.55,0,0.07,0.07,1.59,0,0.04,0.04,0.87,5.9,21.8,21.1,16,280,83,363,118,372,131,312,99,301,95,229,71,10
73,Norberto,Murara Neto,Neto,Goalkeeper,1,Arsenal,0,3.5,2,180,0,0,0,0,0,0,2,11,0,0,0,0,1,5.5,0,0,0,0,2.91,0,0,0,1.46,7.8,77.8,0,0,471,58,340,26,270,26,520,46,486,37,72,10,7
186,Raheem,Sterling,Sterling,Midfielder,1,Arsenal,1.2,1.5,2,144,0,1,0,0,0,0,1,0,0,0,0,0.625,0.62,0,0,0.51,0.09,0.6,1.39,0.32,0.06,0.38,0.87,11.3,23.8,37.8,54,206,106,317,155,362,168,270,163,205,118,317,147,9
578,Riccardo,Calafiori,Calafiori,Defender,1,Arsenal,1.5,2.5,6,505,1,0,1,0,0,0,8,0,1,0,0.178217822,0,1.43,0,0.18,0.55,0.43,0.98,5.93,0.1,0.08,0.18,1.06,29.4,137.8,46.3,111,170,51,197,56,192,76,255,74,116,14,180,52,20
597,Myles,Lewis-Skelly,Lewis-Skelly,Midfielder,1,Arsenal,0,0.5,0,15,0,0,1,0,0,0,2,0,0,0,0,0,12,0,0,0,0,0,0.8,0,0,0,4.8,0.6,3.2,0.4,2,571,228,444,214,436,210,421,219,380,204,458,225,1
633,Mikel,Merino,Merino,Midfielder,1,Arsenal,1,2.7,4,368,1,0,1,0,0,0,5,0,1,0,0.244565217,0,1.22,0,0.24,1.06,0.31,1.37,3.83,0.26,0.08,0.34,0.94,22.2,100.6,49.7,71,227,117,242,120,236,101,244,149,177,107,154,65,16
638,Salah-Eddine,Oulad M'hand,Oulad M'hand,Midfielder,1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,227,610,260,608,258,605,262,585,253,614,262,0
639,Tommy,Setford,Setford,Goalkeeper,1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,71,627,72,625,72,622,65,602,60,631,72,0
657,Maldini,Kacurri,Kacurri,Defender,1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,176,532,198,530,198,510,196,474,182,537,197,0
658,Ayden,Heaven,Heaven,Defender,1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,180,536,202,534,202,514,200,479,187,541,201,0
659,Ismeal,Kabia,Kabia,Midfielder,1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,253,638,282,636,280,633,284,613,275,641,284,0
662,Josh,Nichols,Nichols,Defender,1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,156,513,181,511,181,491,179,453,163,517,179,0
665,Nathan,Butler-Oyedeji,Butler-Oyedeji,Forward,1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,48,591,50,589,50,585,50,563,48,595,53,0
28,Leon,Bailey,Bailey,Midfielder,2,Aston Villa,1.2,2,8,605,0,2,2,0,0,0,11,0,1,0,0,0.297520661,1.64,0,0.15,0.49,1.85,2.34,7.93,0.07,0.28,0.35,1.18,31.3,61.4,146.3,107,205,105,189,100,300,141,102,77,123,78,239,107,24
29,Ross,Barkley,Barkley,Midfielder,2,Aston Villa,2.5,2.5,2,389,2,1,3,0,0,0,6,0,1,0,0.462724936,0.231362468,1.39,0,0.23,1.04,0.29,1.33,3.77,0.24,0.07,0.31,0.87,36.1,130.6,73.2,158,83,40,156,87,201,79,194,119,84,50,179,78,25
30,Enzo,Barrenechea,Barrenechea,Midfielder,2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,282,660,297,660,297,654,297,647,294,660,297,0
31,Emiliano,Buendía Stati,Buendia,Midfielder,2,Aston Villa,0.2,0.8,0,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.01,0.1,1.03,0.24,0.03,0.27,2.73,2.9,7,18.6,3,360,178,395,194,421,205,318,182,370,202,448,221,5
32,Matty,Cash,Cash,Defender,2,Aston Villa,0.2,1.8,7,560,0,0,2,0,0,0,7,0,1,0,0,0,1.12,0,0.16,0.03,0.18,0.21,7.11,0,0.03,0.03,1.14,13,78.4,36.9,15,323,103,305,100,269,98,274,79,303,97,259,81,14
33,Leander,Dendoncker,Dendoncker,Midfielder,2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,200,574,234,572,232,567,236,545,227,578,236,0
34,Moussa,Diaby,Diaby,Midfielder,2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,310,688,314,688,314,688,314,687,314,687,314,0
35,Diego Carlos,Santos Silva,Diego Carlos,Defender,2,Aston Villa,0.2,1.7,5,558,0,0,1,0,0,0,11,0,1,0,0,0,1.77,0,0.16,0.51,0.05,0.56,8.64,0.08,0.01,0.09,1.39,13.6,84.8,7.3,43,333,110,300,98,260,96,366,120,227,64,275,87,12
36,Lucas,Digne,Digne,Defender,2,Aston Villa,1,3,12,952,0,3,3,0,0,0,17,0,2,0,0,0.283613445,1.61,0,0.19,0.52,1.83,2.35,12.65,0.05,0.17,0.22,1.2,51.3,212.8,253.2,46,217,66,86,16,103,37,39,6,220,60,119,28,39
37,Lewis,Dobbin,Dobbin,Midfielder,2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,292,669,303,669,303,665,303,660,301,669,303,0
38,Jhon,Durán,Duran,Forward,2,Aston Villa,0.8,2.5,0,323,4,0,1,0,0,0,10,0,0,0,1.114551084,0,2.79,0,0,2.82,0.18,3,6.68,0.79,0.05,0.84,1.86,36.3,157.8,36,168,259,30,155,25,166,19,277,31,73,24,181,26,33
39,Joe,Gauci,Gauci,Goalkeeper,2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,48,503,56,501,56,481,35,442,26,506,56,0
40,Kortney,Hause,Hause,Defender,2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,135,474,162,472,162,450,160,411,143,479,161,0
41,Samuel,Iling-Junior,Iling Jr,Midfielder,2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,300,681,310,681,310,680,310,675,308,680,310,0
42,Boubacar,Kamara,Kamara,Midfielder,2,Aston Villa,0.5,1,1,94,0,0,1,0,0,0,5,0,0,0,0,0,4.79,0,0,0,0.02,0.02,1.86,0,0.02,0.02,1.78,2.1,16.2,4.2,0,292,150,412,203,389,184,382,206,654,297,417,205,4
43,Kaine,Kesler-Hayden,Kesler-Hayden,Defender,2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,152,507,178,505,178,485,176,446,159,510,175,0
44,Ezri,Konsa Ngoyo,Konsa,Defender,2,Aston Villa,0.5,1.9,11,911,1,0,0,0,0,0,19,0,0,0,0.098792536,0,1.88,0,0,0.35,0.33,0.68,12.9,0.03,0.03,0.06,1.27,29.3,178.8,56.6,57,274,81,198,57,144,60,225,59,199,50,243,75,21
45,Ian,Maatsen,Maatsen,Defender,2,Aston Villa,0.2,0.9,1,221,0,0,1,0,0,0,5,0,0,0,0,0,2.04,0,0,0.07,0.74,0.81,3.69,0.03,0.3,0.33,1.5,21.2,48.2,117.9,46,340,113,250,82,319,109,133,27,219,59,435,141,9
46,Filip,Marschall,Marschall,Goalkeeper,2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,47,502,55,500,55,480,34,441,25,505,55,0
47,Emiliano,Martínez Romero,Martinez,Goalkeeper,2,Aston Villa,1.2,2.7,13,1125,0,0,1,0,0,0,21,34,1,1,0,0,1.68,2.72,0.08,0,0,0,15.52,0,0,0,1.24,30.9,308.4,0,0,195,16,191,12,34,12,658,69,652,67,152,24,35
48,John,McGinn,McGinn,Midfielder,2,Aston Villa,2,2,9,709,0,1,2,0,0,0,14,0,2,0,0,0.126939351,1.78,0,0.25,1.29,1.1,2.39,9.92,0.16,0.14,0.3,1.26,27.9,51.8,148.3,77,122,55,210,108,315,152,100,75,162,101,234,104,22
49,Tyrone,Mings,Mings,Defender,2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,205,555,214,553,214,541,213,515,207,560,213,0
50,Kosta,Nedeljković,Nedeljkovic,Defender,2,Aston Villa,0,1,0,93,0,0,0,0,0,0,2,0,0,0,0,0,1.94,0,0,0,0.02,0.02,1.84,0,0.02,0.02,1.78,2.9,22.2,6.3,0,460,175,392,132,369,129,373,124,473,181,368,124,3
51,Robin,Olsen,Olsen,Goalkeeper,2,Aston Villa,0.2,1,0,45,0,0,0,0,0,0,1,2,0,0,0,0,2,4,0,0,0,0,0.79,0,0,0,1.58,1.8,17.6,0,0,332,24,424,32,383,32,566,62,543,55,387,33,1
52,Pau,Torres,Pau,Defender,2,Aston Villa,0.8,1.6,13,1170,0,0,1,0,0,0,22,0,1,0,0,0,1.69,0,0.08,0.24,0.27,0.51,16.31,0.02,0.02,0.04,1.25,27.5,185.2,46.7,43,239,72,213,63,136,55,254,73,225,62,289,95,21
53,Jacob,Ramsey,Ramsey,Midfielder,2,Aston Villa,0.2,2.2,7,632,0,2,1,0,0,0,14,0,0,0,0,0.284810127,1.99,0,0,0.69,1.17,1.86,9.42,0.1,0.17,0.27,1.34,33.7,99.4,122.1,113,367,181,172,93,241,105,127,93,114,72,215,94,22
54,Morgan,Rogers,Rogers,Midfielder,2,Aston Villa,1.2,3.8,13,1045,3,2,3,0,0,0,16,0,1,0,0.258373206,0.172248804,1.38,0,0.09,2.69,1.52,4.21,13.16,0.23,0.13,0.36,1.13,68.4,220.4,226,236,201,103,41,27,95,35,47,38,40,25,60,27,49
55,Viljami,Sinisalo,Sinisalo,Goalkeeper,2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,41,493,50,491,50,470,28,431,19,496,50,0
56,Lino,da Cruz Sousa,Sousa,Defender,2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,161,519,186,517,186,497,184,459,168,523,184,0
57,Youri,Tielemans,Tielemans,Midfielder,2,Aston Villa,1.5,3,13,1153,0,4,3,0,1,0,21,0,1,0,0,0.312228968,1.64,0,0.08,1.33,2.85,4.18,16.1,0.1,0.22,0.32,1.26,86.5,293.2,493.8,78,168,80,18,15,37,9,3,3,160,100,121,54,39
58,Ollie,Watkins,Watkins,Forward,2,Aston Villa,2.8,4.9,13,1013,6,2,0,0,0,0,17,0,4,0,0.533070089,0.17769003,1.51,0,0.36,6.82,0.63,7.45,12.36,0.61,0.06,0.67,1.1,83,263.8,122.1,455,72,13,24,4,59,9,128,11,6,3,20,9,64
233,Amadou,Onana,Onana,Midfielder,2,Aston Villa,0.5,3.1,10,704,2,0,3,0,0,0,13,0,1,0,0.255681818,0,1.66,0,0.13,1.58,0.19,1.77,10.99,0.2,0.02,0.22,1.4,41.7,178.8,68.9,168,289,147,128,76,145,51,201,122,72,44,103,46,31
569,Jaden,Philogene,Jaden,Midfielder,2,Aston Villa,0.8,0.8,2,269,0,0,2,1,0,0,5,0,1,0,0,0,1.67,0,0.33,0.42,0.09,0.51,4.36,0.14,0.03,0.17,1.46,6.2,15.6,16.2,38,252,129,357,179,391,185,325,188,237,135,450,222,7
598,Lamare,Bogarde,Bogarde,Defender,2,Aston Villa,0,0.7,3,213,0,0,1,0,0,0,5,0,0,0,0,0,2.11,0,0,0,0.11,0.11,2.13,0,0.05,0.05,0.9,5.1,31.8,17.8,2,447,163,371,121,348,125,321,102,373,127,452,149,2
640,Sil,Swinkels,Swinkels,Defender,2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,160,518,185,516,185,496,183,458,167,522,183,0
641,Oliwier,Zych,Zych,Goalkeeper,2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,55,521,63,519,63,499,42,461,33,525,63,0
656,Kadan,Young,Young,Midfielder,2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,242,623,272,621,270,618,274,598,265,627,274,0
679,Ben,Broggio,Broggio,Midfielder,2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,252,637,281,635,279,632,283,612,274,640,283,0
59,Max,Aarons,Aarons,Defender,3,Bournemouth,0.2,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.03,0,0.06,0.06,0.18,0.3,1.4,1.3,0,321,101,451,155,452,155,408,143,506,200,374,130,1
60,Tyler,Adams,Adams,Midfielder,3,Bournemouth,1.5,1.4,3,253,0,0,1,0,0,0,8,0,0,0,0,0,2.85,0,0,0.14,0.04,0.18,3.29,0.05,0.01,0.06,1.17,10.1,59.2,29.9,11,158,75,325,163,304,143,289,172,323,178,324,154,7
61,Jaidon,Anthony,Anthony,Midfielder,3,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,208,587,242,585,240,581,244,559,235,591,244,0
62,David,Brooks,Brooks,Midfielder,3,Bournemouth,2.5,2.2,1,122,1,0,0,0,0,0,2,0,0,0,0.737704918,0,1.48,0,0,0.2,0.67,0.87,1.77,0.15,0.49,0.64,1.31,14.4,57.8,60.3,26,80,37,297,147,305,144,221,136,267,147,212,91,13
63,Ryan,Christie,Christie,Midfielder,3,Bournemouth,0.8,2.1,10,790,1,0,5,0,0,0,13,0,3,0,0.113924051,0,1.48,0,0.34,0.49,0.84,1.33,10.02,0.06,0.1,0.16,1.14,39.3,153.6,155.9,82,247,127,137,81,172,64,94,70,148,93,219,97,25
64,Lewis,Cook,Cook,Midfielder,3,Bournemouth,1.5,3.1,12,1073,1,3,4,0,0,0,17,0,1,0,0.08387698,0.251630941,1.43,0,0.08,0.46,1.79,2.25,15.32,0.04,0.15,0.19,1.28,62.9,260,301.1,68,160,76,56,36,64,21,25,21,181,109,105,48,37
65,Enes,Ünal,Enes Ünal,Forward,3,Bournemouth,1.5,1.3,1,171,0,1,1,0,0,0,2,0,1,0,0,0.526315789,1.05,0,0.53,1.04,0.12,1.16,3.48,0.55,0.06,0.61,1.83,12.8,27.4,38.7,69,165,22,306,34,357,34,267,29,179,33,340,35,13
66,Romain,Faivre,Faivre,Midfielder,3,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,291,667,302,667,302,663,302,658,300,667,302,0
67,Hamed,Traorè,H.Traorè,Midfielder,3,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,207,586,241,584,239,580,243,558,234,590,243,0
68,James,Hill,Hill,Defender,3,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,151,505,177,503,177,483,175,444,158,508,174,0
69,Daniel,Jebbison,Jebbison,Forward,3,Bournemouth,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,1.18,1.6,3.2,10.6,2,579,51,428,44,437,43,352,40,382,44,392,38,2
70,Milos,Kerkez,Kerkez,Defender,3,Bournemouth,2.2,2.9,13,1097,1,2,2,0,0,0,19,0,1,0,0.082041933,0.164083865,1.56,0,0.08,0.23,1.1,1.33,15.72,0.02,0.09,0.11,1.29,50,233.8,193.8,72,94,24,92,18,79,26,66,12,173,37,126,32,38
71,Justin,Kluivert,Kluivert,Midfielder,3,Bournemouth,7.2,4.4,10,772,5,2,4,0,0,0,13,0,4,0,0.582901554,0.233160622,1.52,0,0.47,4.68,1,5.68,10.02,0.55,0.12,0.67,1.17,80.2,269.2,213.1,319,4,3,29,21,54,18,55,44,22,10,36,16,57
72,Chris,Mepham,Mepham,Defender,3,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,210,559,218,557,218,547,217,520,211,564,217,0
74,Dango,Ouattara,O.Dango,Midfielder,3,Bournemouth,0.5,2.4,4,463,1,1,0,0,0,0,5,0,1,0,0.194384449,0.194384449,0.97,0,0.19,1.66,1.01,2.67,6.04,0.32,0.2,0.52,1.17,33.3,129.6,92.6,110,293,151,174,95,203,80,168,108,118,74,192,84,24
75,Alex,Paulsen,Paulsen,Goalkeeper,3,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,53,511,61,509,61,489,40,450,31,514,61,0
76,Philip,Billing,Philip,Midfielder,3,Bournemouth,0.2,1,0,34,0,0,0,0,0,0,1,0,0,0,0,0,2.65,0,0,0,0.13,0.13,0.6,0,0.34,0.34,1.59,2.1,11.6,5.1,4,346,169,411,202,401,192,378,203,364,199,406,198,3
77,Alex,Scott,Scott,Midfielder,3,Bournemouth,0,1.4,2,258,0,0,0,0,0,0,3,0,1,0,0,0,1.05,0,0.35,0.12,0.17,0.29,3.67,0.04,0.06,0.1,1.28,15.8,71,65.5,21,617,265,288,142,284,129,210,128,281,156,320,150,11
78,Antoine,Semenyo,Semenyo,Midfielder,3,Bournemouth,0.8,3.9,12,1057,4,1,5,0,0,0,17,0,1,0,0.340586566,0.085146641,1.45,0,0.09,3.92,2.02,5.94,15.17,0.33,0.17,0.5,1.29,88.2,247.2,210.1,431,257,133,17,14,70,23,56,45,7,4,57,26,47
79,Marcos,Senesi,Senesi,Defender,3,Bournemouth,0.5,1.9,11,917,0,0,4,0,0,0,15,0,1,0,0,0,1.47,0,0.1,0.81,0.44,1.25,12.04,0.08,0.04,0.12,1.18,33.1,221,78.7,29,282,84,177,47,94,33,187,47,256,76,246,76,21
80,Luis,Sinisterra,Sinisterra,Midfielder,3,Bournemouth,0,2.4,1,203,1,1,0,0,0,0,3,0,0,0,0.443349754,0.443349754,1.33,0,0,1.09,0.91,2,3.48,0.48,0.4,0.88,1.54,37.2,98.4,96.3,177,631,275,147,84,242,106,164,107,67,41,189,82,19
81,Adam,Smith,Smith,Defender,3,Bournemouth,0.5,1.5,8,768,0,0,3,0,0,0,12,0,1,0,0,0,1.41,0,0.12,0.6,0.05,0.65,9.05,0.07,0.01,0.08,1.06,14.9,91.4,51.1,6,276,82,295,96,252,94,240,67,349,118,309,105,20
83,Marcus,Tavernier,Tavernier,Midfielder,3,Bournemouth,2,3.1,11,981,1,3,2,0,0,0,15,0,2,0,0.091743119,0.275229358,1.38,0,0.18,2.62,1.78,4.4,12.34,0.24,0.16,0.4,1.13,84,236,376.2,228,123,56,22,19,78,26,11,10,43,27,108,50,40
84,Mark,Travers,Travers,Goalkeeper,3,Bournemouth,0,3.3,3,270,0,0,0,0,0,0,3,12,0,0,0,0,1,4,0,0,0.01,0.01,4.15,0,0,0,1.38,9.4,94.6,0,0,511,69,331,25,248,25,549,59,522,51,79,13,10
85,Illia,Zabarnyi,Zabarnyi,Defender,3,Bournemouth,0.2,1.8,13,1170,0,0,2,0,0,0,19,0,1,0,0,0,1.46,0,0.08,0.3,0.14,0.44,16.04,0.02,0.01,0.03,1.23,27.2,209.2,47,14,330,109,215,65,106,39,250,70,309,101,260,82,23
152,Kepa,Arrizabalaga,Arrizabalaga,Goalkeeper,3,Bournemouth,1,2.6,8,720,0,0,0,0,0,0,14,25,1,0,0,0,1.75,3.12,0.12,0,0,0,8.98,0,0,0,1.12,19.5,185.8,10.1,0,211,17,258,17,133,17,355,2,542,54,157,25,21
